# x_shifted(Å)   v_internal(dx/dt_internal)
-0.2224686483 0.1036873239
-0.3137910248 0.0327557139
-0.2726596411 -0.1693532817
-0.1618461555 0.0868904033
-0.2431252905 -0.0424888485
-0.2166051729 0.1550500866
-0.2149434315 0.0878387084
-0.2529914797 0.1484271403
-0.2515056561 -0.0353386240
-0.2613883758 0.1900815138
-0.3041484279 0.2545154183
-0.1452198747 -0.0773113990
-0.2160820480 -0.0434162028
-0.1760272646 0.1896097740
-0.2099563337 0.0191763648
-0.3208828438 -0.1352012319
-0.2384549456 0.2530661228
-0.2508647472 0.2409094448
-0.2753438383 -0.1080931160
-0.1605128837 0.2065349490
-0.2797802866 -0.0191687415
-0.2288024923 -0.0049074815
-0.2440533355 0.1792938309
-0.2890514802 -0.0426187867
-0.1989605885 -0.0189439488
-0.1378047607 0.2382123357
-0.2001566294 -0.1301311878
-0.2347701361 0.1148503719
-0.2511807776 -0.3561999396
-0.1715468700 0.0667561957
-0.3081686321 0.0956425598
-0.2399742640 0.0086566789
-0.2357313796 -0.2273766056
-0.2661015353 0.0371293420
-0.2020814267 0.1531320634
-0.2242528580 -0.1248546925
-0.2299772973 0.0757197264
-0.2874757295 0.0650073431
-0.2526614028 -0.1167636594
-0.2704662178 0.0728428129
-0.1224775641 0.1466503081
-0.2287410405 -0.0129423113
-0.2438983538 0.0554403406
-0.2984748456 0.0776329291
-0.2203869063 -0.1398658830
-0.2399495068 0.1553945385
-0.1470105414 0.2576781446
-0.2578408076 0.0915945682
-0.2275851967 0.1007272308
-0.2216393087 -0.0129971056
-0.2378953067 0.3026425147
-0.2388781107 -0.0198836731
-0.1976354265 0.0046988344
-0.1824249911 0.0994964150
-0.2231030185 -0.1608353973
-0.2837276685 0.2678225374
-0.1987431700 0.1106914742
-0.2567403369 -0.0789922068
-0.2947868931 0.1502015831
-0.2095757673 -0.2175083042
-0.2497053172 0.1696000567
-0.2266927501 0.1150534782
-0.1795662503 0.1103261676
-0.2254860978 0.0022422749
-0.3107518356 0.1448552481
-0.2248632899 0.1405048899
-0.2994755832 0.0332997219
-0.2719541344 -0.0668027205
-0.2747446821 0.2027775928
-0.2118597394 -0.1964285226
-0.1854748470 -0.1765524007
-0.2691853216 0.0160527942
-0.2506493585 -0.0201029050
-0.2488273075 0.1363201192
-0.2358773466 -0.2943618959
-0.1734295788 -0.2957790387
-0.1396809521 0.2279534652
-0.3183702039 -0.0873833734
-0.1711082133 0.0569042888
-0.2654371177 -0.0190720202
-0.3310236291 -0.0599902271
-0.3211195841 -0.0084545923
-0.2358053742 0.1312323996
-0.1309859892 0.0793067129
-0.2773942458 -0.0762374191
-0.2405106280 -0.0182966287
-0.2002134160 0.0783680007
-0.1704319803 -0.1505006163
-0.2096420168 -0.0693149769
-0.2548200860 -0.0146765627
-0.2741413370 0.0546304643
-0.2955515796 -0.0975762672
-0.2573887142 -0.1254773690
-0.1962940080 0.0441956079
-0.2183269966 -0.1168395000
-0.2387701457 0.0306884556
-0.1739474882 -0.1195014639
-0.2224484267 0.0879698648
-0.2596987166 0.0638427135
-0.2269381650 0.1918620190
-0.2109194316 0.0545762761
-0.2461356158 -0.0736912577
-0.3380615438 -0.0750304627
-0.3139998872 -0.1710233018
-0.1751962811 -0.3058081840
-0.2095046930 0.0605874404
-0.2773480534 0.0375632419
-0.2227779815 0.1146520551
-0.1778782368 0.1310378300
-0.2412669263 -0.1202249860
-0.2560105201 -0.2052614460
-0.2594092370 0.0921171189
-0.1939364211 0.3261268167
-0.2981074114 -0.0226751160
-0.1519663171 0.0115710450
-0.2064513625 0.0905936731
-0.2222683592 0.1826685224
-0.2107135876 0.0254163183
-0.1884342880 -0.0585100002
-0.2568265443 -0.0126839997
-0.1311264310 -0.1530216137
-0.1916595551 0.0146073592
-0.2335886653 0.1528837920
-0.2677768736 -0.3437316605
-0.2663622064 0.1909778535
-0.2322715068 -0.1287131858
-0.2327743088 -0.2861112428
-0.2928726553 -0.0409962356
-0.2962293454 0.1052264554
-0.1913797893 -0.1089564916
-0.1616092226 -0.0666959680
-0.2286977146 0.0967948320
-0.2563320662 0.0211591396
-0.3029960900 -0.0869897004
-0.1934456015 -0.0029887760
-0.2713221033 -0.0042821631
-0.2511289297 -0.1179267641
-0.1522993280 0.2263032359
-0.2124556665 0.0048515067
-0.1379830551 0.0298841720
-0.1396575548 -0.1031208000
-0.2519585613 -0.1777895714
-0.2498936810 -0.3223542519
-0.2676387976 0.4192796895
-0.2334792904 -0.1840304033
-0.1884500864 0.1822398087
-0.2097761876 -0.1560927783
-0.2335085655 -0.2218344168
-0.2243674385 0.0806830805
-0.2596697241 -0.1094653659
-0.1205317466 0.1014538826
-0.1991533039 -0.0319272156
-0.1684842737 -0.1375232627
-0.2066562325 0.0269473140
-0.2860135553 -0.1520380601
-0.1498246148 -0.2015874779
-0.2944169832 0.0865365987
-0.2506430362 -0.0533549463
-0.2185768388 0.0148821707
-0.3071777712 -0.0888287900
-0.2188074925 0.3571628808
-0.2250956189 -0.0829838933
-0.2613684482 -0.1282930462
-0.3230096409 -0.1843217654
-0.3063882610 -0.1201116773
-0.2315055664 -0.4169021201
-0.1504933147 0.0840193411
-0.2730716072 -0.1448009461
-0.1826609221 -0.0677455898
-0.2971425404 0.1276107160
-0.2113589607 -0.0880283964
-0.2493971642 -0.1994055018
-0.2299753435 0.0517305784
-0.2477756723 0.1996325687
-0.2153135213 0.0276360710
-0.2389283206 0.0731664543
-0.1628481527 0.2187155672
-0.1687952340 -0.1319584961
-0.1193805164 0.0056809768
-0.1731925432 -0.0116983582
-0.2628669501 -0.0830524413
-0.1229044649 -0.1824732351
-0.3120943257 0.0315154548
-0.1427419802 0.1380083809
-0.1866530140 -0.0080170679
-0.2777475932 0.1668597734
-0.2473706915 -0.0636288990
-0.3283282187 0.0418374692
-0.2946471558 -0.2767774345
-0.2294399982 0.1102593801
-0.1972215618 0.0685857210
-0.1994163788 0.2421829908
-0.1797579097 -0.0323981951
-0.2688718427 -0.2674268362
-0.2269674262 -0.2197214974
-0.1406367048 -0.2224232965
-0.2609195752 -0.0748369819
-0.3001826883 -0.1320790476
-0.2304109137 0.3178857993
-0.2360708634 0.1083403287
-0.1319520872 -0.0645496270
-0.1938293509 -0.0672710271
-0.2710555098 -0.1101211345
-0.1894140995 0.0319117745
-0.3262681072 -0.0770728459
-0.2670372286 -0.1102640258
-0.1733192030 0.1569231684
-0.2568190340 0.2560343930
-0.2888948316 -0.0320299480
-0.2603341862 0.1915426177
-0.2742155421 -0.2402041420
-0.2326735645 -0.0469486920
-0.2253025916 -0.1969231555
-0.3442434320 -0.0850914701
-0.2315492071 0.0158976620
-0.1887625155 0.2625436161
-0.2123137673 0.2319431495
-0.2307712962 0.2614817523
-0.2318504810 -0.0068978934
-0.2043028348 0.2153009527
-0.1246114442 0.1617456491
-0.2287664137 0.1436567921
-0.2686709946 -0.1503408533
-0.1297907758 0.0910474450
-0.1838864032 -0.0154233773
-0.2273820605 -0.2166078825
-0.1794351814 0.1803349930
-0.1304435503 -0.1188899575
-0.2413924248 0.0226707480
-0.2315382612 -0.2689904898
-0.2509704282 0.0526171340
-0.2205662802 -0.1190887653
-0.1301009364 0.0007346586
-0.2794598687 0.1432608252
-0.2620807832 -0.1191528703
-0.2804406078 0.1630546848
-0.2294608226 0.0194152581
-0.2068477336 -0.3979779446
-0.1631719685 0.1645321413
-0.3184440335 0.0298506801
-0.3001236260 0.2171850638
-0.2547413458 0.0652713954
-0.2136925532 0.0151111623
-0.2151491581 0.2926604845
-0.1370095211 0.0710811089
-0.2202600014 -0.0463471977
-0.3184375439 0.0752972801
-0.2526220594 0.1160291212
-0.1534900388 0.2232011614
-0.2305771157 -0.3636322087
-0.1865047009 -0.2142804632
-0.2306672928 -0.1268113834
-0.2063025548 -0.1966843383
-0.2049505510 0.0240809177
-0.2300404136 -0.0206496236
-0.1945975904 0.1622515687
-0.1892947671 0.0021137612
-0.2043141272 -0.0147558616
-0.2609432265 0.2305306339
-0.2389993014 -0.0117411012
-0.1919152287 0.0308471863
-0.2103032534 0.0010361051
-0.1247515137 -0.2126646686
-0.2834292950 -0.1148295469
-0.1907495014 0.0210283389
-0.2101160923 -0.1600585783
-0.1688169908 -0.0075538598
-0.2323934434 0.0963422851
-0.1805299778 0.1355355135
-0.3072496682 -0.0055299889
-0.2528183992 -0.0095542376
-0.2220505418 -0.3351777454
-0.1715741821 -0.0647070331
-0.2637174337 -0.2332250574
-0.1738079587 0.0752308868
-0.2864804764 -0.0037822414
-0.2683383941 0.0826449528
-0.1779760685 0.0594471403
-0.2515995981 0.0556037797
-0.2378043131 -0.0891754127
-0.2333705269 -0.0519424205
-0.2304306773 -0.1520122992
-0.3057600631 -0.1716417081
-0.2408462665 0.1651284595
-0.2662873762 -0.1616109673
-0.2062788947 -0.1524438738
-0.1339293652 -0.2036681389
-0.3170875002 -0.1735095933
-0.1985279836 -0.2494756332
-0.1742658022 -0.1850244366
-0.2163005599 -0.2164517300
-0.1520352537 -0.0864782388
-0.1768602418 -0.0173026801
-0.2306052935 -0.1109791029
-0.2088355137 -0.0757943215
-0.2293697651 -0.1105123272
-0.2060007154 -0.0021874495
-0.2774323171 0.2190556860
-0.2958915433 0.0505345110
-0.3239641263 0.0113212795
-0.2341357969 0.2340890010
-0.1295245064 0.1006494708
-0.2113967841 -0.0168093234
-0.1586236697 0.1251447582
-0.1869038708 -0.1484116170
-0.3207740572 0.1791893564
-0.3234571545 -0.0338133201
-0.2677792283 0.0982023446
-0.1831092544 0.2976962512
-0.2400648933 -0.0970794896
-0.2143217348 -0.0822588739
-0.2411607777 -0.0757198864
-0.2694192636 0.1459379206
-0.2774659014 0.1334336404
-0.2210544886 0.0759752470
-0.2783533314 0.1878835705
-0.2996848018 0.0807856342
-0.2879962483 0.1344769454
-0.2521172018 -0.0991468499
-0.2784063590 0.0844925814
-0.2372893355 -0.0017222001
-0.1532615966 -0.2425815924
-0.2783473417 0.2654548565
-0.1905976482 -0.1251773143
-0.3264841653 -0.2221213566
-0.2706795340 -0.0258834464
-0.2191593739 -0.0274241997
-0.1538659135 -0.1129611376
-0.3179845780 0.0190279073
-0.2360230931 -0.1109526578
-0.3082676311 -0.0773312360
-0.1568747927 0.0267951316
-0.1577705336 0.3660127383
-0.2463352890 -0.0155598174
-0.3131103374 0.1689854632
-0.2956712183 0.1118747722
-0.2850625278 0.0789078221
-0.1939571641 -0.0230115974
-0.2579503070 -0.2857784439
-0.2106641592 -0.0221576652
-0.2330628612 0.1473961936
-0.2642032066 -0.1058661522
-0.2810185689 0.1052349615
-0.2360439930 0.1270324118
-0.1984606411 0.0796287367
-0.1617342125 -0.1680332604
-0.2122673572 -0.0079501965
-0.2282788569 0.0444034581
-0.1506292591 0.0374587994
-0.2251200759 0.0522930010
-0.3061042238 0.0918872373
-0.2376936916 -0.1346338624
-0.1292218093 -0.0241421468
-0.2650822537 -0.0255708391
-0.2235672542 0.0083739821
-0.2349233681 0.1624460168
-0.2796437698 0.1118679711
-0.2590615543 -0.1448122762
-0.1737074295 0.3609413069
-0.2943967842 -0.3076071175
-0.1481470168 0.1401243527
-0.2532933241 0.3585219097
-0.2629845919 0.0231679293
-0.1860216351 -0.0728395419
-0.1823506048 -0.1150831425
-0.2060218697 0.1240693017
-0.2969201573 0.0659794906
-0.2468642863 -0.0869612148
-0.2018653893 -0.1096179872
-0.1939212866 0.1826377112
-0.2068259787 -0.3476768153
-0.2115830965 -0.0551282491
-0.2610543636 -0.1610242429
-0.2195895145 0.0826678821
-0.3169934166 0.0057728193
-0.3157519740 0.0343852946
-0.2785609820 -0.0433050892
-0.1549318893 0.1525849620
-0.2777774947 -0.0301367002
-0.2144872339 -0.1474940444
-0.3091499249 -0.1363127823
-0.2003990639 0.2718711572
-0.2495779378 -0.1336965353
-0.2368856482 -0.1396432446
-0.2439181872 0.3234985909
-0.1560737933 0.0086209813
-0.2477204340 0.1058210897
-0.2263735573 -0.0462749122
-0.2861262371 0.0948922756
-0.1719747658 -0.1132767076
-0.2908678232 -0.1521944573
-0.2473533063 0.0449009964
-0.2799878472 0.2261393485
-0.2310846935 0.3904665841
-0.1535838633 -0.2615920403
-0.2438783295 0.3102974652
-0.2428448168 0.0504181887
-0.2449836290 0.2828854866
-0.2586499209 -0.1060176819
-0.2248865303 0.1241967337
-0.2486760102 0.0277983408
-0.2566562552 -0.0394011031
-0.2353666819 0.1320022969
-0.2069216301 0.1743546083
-0.1955706758 0.0527263886
-0.3010026647 0.0615507375
-0.2194108848 0.0084583641
-0.2835060406 0.2314319821
-0.3002284704 -0.1413275834
-0.1805957101 0.0714548809
-0.2607597924 0.0998945024
-0.2057803313 0.1584428351
-0.3031800526 -0.2394039546
-0.2204095245 -0.2411726490
-0.1811987741 -0.0172175370
-0.2798920644 0.1241756527
-0.1882328813 0.0020896654
-0.2092305680 0.2066266110
-0.2662911692 0.0540607266
-0.2164798641 -0.3301357777
-0.2239669310 0.1307056271
-0.2018219557 0.1693623947
-0.1454795348 -0.0539025815
-0.2682269118 0.0253372785
-0.3134578810 0.2191885367
-0.1685532233 0.0089177863
-0.2051140793 -0.1921965653
-0.1557502395 0.0560627430
-0.2515725369 0.1012516565
-0.2609227444 -0.1624211862
-0.1427419258 -0.0939834035
-0.3226968105 0.0389732422
-0.2645688353 -0.0118565237
-0.2165717735 0.0957535350
-0.3090713772 0.2352382873
-0.2459607827 0.0414420492
-0.2776855582 -0.1348303652
-0.2124422926 -0.1789835145
-0.2295882888 0.1750729525
-0.2872503280 -0.1707110859
-0.1798271542 -0.1396274788
-0.2243329497 -0.0906490833
-0.1862314897 -0.1624206596
-0.1963560239 -0.0926888000
-0.2458235756 -0.3036199715
-0.2167438911 0.1075271597
-0.1556240880 0.0066599263
-0.2462752872 -0.0833890751
-0.2221332769 0.0699982525
-0.1983008576 0.1110359183
-0.1993509214 0.1130746007
-0.2513885736 -0.0813258870
-0.2302922303 -0.0325023987
-0.3075183372 0.2496541180
-0.2287150311 0.0624593328
-0.1293082336 -0.0689628915
-0.1804026040 -0.2090968643
-0.2110030695 -0.0665474698
-0.3525878403 -0.1949942432
-0.2095857769 -0.1891865605
-0.1852682595 0.0656618056
-0.1974417471 0.0263331564
-0.2662798287 -0.1411236236
-0.3077172607 0.2346437687
-0.2593456481 -0.0124412502
-0.1821650537 -0.1096457876
-0.2361591566 -0.1556304870
-0.1865201111 0.2676926144
-0.2483964752 -0.2531048688
-0.2335712198 -0.0527888909
-0.3337639696 0.0269291867
-0.1537202291 0.0511140973
-0.2191611561 -0.0089415836
-0.2227336312 -0.0054520231
-0.2609881129 -0.0891881092
-0.2033021691 0.1670962861
-0.1505760629 -0.0151181926
-0.2333593800 -0.0774509935
-0.2652323637 0.1234376011
-0.3033671489 0.1391008242
-0.1176066602 -0.0618995333
-0.2428524084 -0.0419343808
-0.3195978010 0.0912311073
-0.2671592816 -0.0261981023
-0.1390567072 -0.0367642356
-0.2582180143 -0.2317881257
-0.1655911131 0.0311362533
-0.3033469267 -0.1325081679
-0.1943073102 0.1011838696
-0.3338775329 -0.1275409356
-0.2861779153 -0.0359522937
-0.3189197347 -0.0305384885
-0.1826688226 0.1323401706
-0.3290857008 -0.0431942114
-0.3162711171 -0.1000998862
-0.1569073466 0.0599589585
-0.2096007253 -0.1711042454
-0.2010347468 0.2262432196
-0.2027972765 0.1451999109
-0.1592294329 -0.2399894457
-0.2857742836 -0.0748807527
-0.2940769523 -0.2169086396
-0.2154532085 0.0090141142
-0.1698893848 -0.2005452638
-0.2370441448 0.0421934459
-0.2050413358 0.1222822740
-0.2452215307 -0.0091984602
-0.2309350472 0.0722750488
-0.1699966486 -0.1312007504
-0.2358834512 0.1133924085
-0.2102430645 0.1159439306
-0.2680612989 -0.0026062146
-0.2838476767 -0.1205094717
-0.2580800910 -0.1658051610
-0.2228548061 -0.1713201303
-0.2890341961 0.1995552792
-0.1465982967 -0.0525165895
-0.1665643056 -0.1111849160
-0.1449501233 -0.1076730420
-0.2816729237 0.0703541259
-0.2631128929 0.2721373302
-0.2608503056 -0.1113570749
-0.2168431219 -0.0282790744
-0.2400141299 0.1337299922
-0.2721118566 0.1394755763
-0.2649803785 -0.1095576046
-0.2345774409 0.0897177386
-0.2625527075 0.2866385527
-0.1426246983 -0.0289077835
-0.2220937216 -0.0957817530
-0.2679823401 -0.2430957949
-0.2243616656 -0.0048092564
-0.2654411318 -0.0163312958
-0.2146661360 -0.0188612681
-0.3297006377 0.0030253798
-0.3231023106 -0.0689686844
-0.2665085631 0.0359214527
-0.1666417566 -0.0153981788
-0.1314770075 -0.1568249113
-0.2914395403 -0.0309991552
-0.2829951639 -0.0857924497
-0.2004290365 -0.0669236221
-0.2901284712 0.1430542611
-0.1519678573 0.1740632428
-0.2850155722 -0.0335083364
-0.2775310292 0.0382695432
-0.2968970040 -0.1340427001
-0.2899225207 0.0094067731
-0.2689241362 -0.0388242325
-0.1658689594 -0.1444784993
-0.2472310732 0.0464147097
-0.2820981424 0.0526159321
-0.2572704375 0.0375723795
-0.2392950115 0.0481657433
-0.2449516783 -0.1036176048
-0.1900144263 -0.0636378407
-0.1530044170 -0.0529940052
-0.1473779148 0.0300927417
-0.2760805292 -0.2260769560
-0.3174586163 0.0492225029
-0.1519372858 0.2769803686
-0.2922725841 -0.2699375589
-0.2045664298 -0.1031467228
-0.3345042491 -0.0378989521
-0.2727377477 0.1255117202
-0.1739513854 -0.1012297551
-0.2093224140 0.0458542526
-0.2256806465 -0.1839102427
-0.2404401640 -0.1279659206
-0.2866950803 0.1135155859
-0.2074243920 -0.2157372191
-0.2063702965 0.3880653762
-0.3346983568 -0.0752740612
-0.2603906355 -0.2394275080
-0.2404527472 -0.0203056364
-0.2346529346 0.0769174521
-0.1883543440 -0.0066672152
-0.1840052180 0.0204378231
-0.2750585077 0.2586547429
-0.1634714421 0.0765502658
-0.2315837348 0.0912718623
-0.3267306977 0.0719155311
-0.3274795839 -0.0599663212
-0.2474783902 -0.0615306182
-0.1932046062 -0.1393705997
-0.2567651146 -0.2249629559
-0.1514775810 -0.1137473580
-0.2363614546 0.2056384753
-0.2360568560 0.0785757175
-0.2490049481 -0.0726050390
-0.1457133147 -0.1040458272
-0.2118932280 -0.1103545950
-0.1783081413 0.0203685273
-0.2935441473 0.1016348188
-0.2833680077 -0.2349859038
-0.3145423231 -0.0756021157
-0.2719614158 -0.2142930648
-0.1501907467 -0.0791776059
-0.1614432241 0.0834933728
-0.2727692116 0.3987529226
-0.2374818678 -0.2624224388
-0.2241284718 -0.0544265216
-0.2371270084 0.0741939800
-0.2263370381 -0.1915253057
-0.2731956390 0.3349895526
-0.2029550167 0.1048012078
-0.2566177723 -0.1926977085
-0.2647738803 -0.1107214192
-0.1911760849 -0.0812471655
-0.2430307888 0.1414139506
-0.2826619074 -0.0185322789
-0.2365943387 0.1723767068
-0.3133042108 0.0261814587
-0.1357918153 0.2432964159
-0.1834654544 0.0332998840
-0.1871987167 0.0134435077
-0.2447987585 0.0603270487
-0.2477331223 -0.1573140394
-0.2849483439 0.0272940669
-0.2323362125 -0.0231274551
-0.2533187057 -0.1461684057
-0.1903585118 -0.1912685494
-0.1952046282 0.1544235431
-0.1488990132 -0.0206090415
-0.3417624032 -0.0075236038
-0.1587504231 -0.0354645079
-0.2522732325 0.1399784085
-0.2169114106 0.1085117457
-0.1661107585 -0.2143371093
-0.3345183664 -0.1939163718
-0.2613004980 0.3099423008
-0.1705862172 -0.2254329711
-0.2779755344 0.0662973030
-0.2616129019 -0.1527298829
-0.2409552533 0.0479973565
-0.2514848024 0.0772028506
-0.2738834315 -0.0103098538
-0.2218887669 0.0748551938
-0.2211401328 -0.0339102553
-0.2608482496 0.0337054546
-0.2685647783 0.2361115752
-0.2221144851 -0.0256306048
-0.1634026707 0.0911744567
-0.1346494244 0.0215201218
-0.2584487809 -0.0905581562
-0.2444579370 -0.1841361251
-0.2169472614 -0.0232121265
-0.3120489877 -0.0571427274
-0.1914620871 -0.0921529106
-0.2231225911 0.2137445841
-0.2813184821 -0.0767591402
-0.1662546884 0.0447496476
-0.2859718875 0.0995058766
-0.2720112265 0.1850488591
-0.2890018616 -0.2596514708
-0.2703264537 0.1533943941
-0.2490972703 0.1236315805
-0.2816815525 -0.0906266055
-0.2515819820 0.1978920637
-0.2240513844 0.4042902322
-0.2421762707 0.0564888266
-0.2138283788 -0.0472939660
-0.2094542897 0.0350421266
-0.2257762042 0.0239217986
-0.2547656862 -0.1640102916
-0.3456976666 0.0816139335
-0.2054932653 -0.1238480517
-0.3182363726 0.2718243693
-0.2886306694 -0.0094517388
-0.1992446927 0.0315497799
-0.1822472163 0.1639458555
-0.2734897699 -0.0432720990
-0.3214521897 -0.0229528778
-0.1391491461 -0.0520842871
-0.3287240720 0.1925311674
-0.2719788296 -0.0194696558
-0.1622273622 -0.0241532169
-0.1819475408 0.0726523263
-0.1990290030 -0.1552852784
-0.2492225126 -0.1463764818
-0.2101815213 0.1733536733
-0.2256507728 0.2091438570
-0.1933402678 0.0392860764
-0.2896663523 -0.1892419152
-0.2065313705 -0.1523380077
-0.2235985573 -0.1724680312
-0.2651867885 -0.2427487085
-0.2159698190 0.1804373738
-0.1824544085 0.1314584418
-0.3135913125 -0.1976510276
-0.2154237664 -0.1034135220
-0.2521436464 -0.2598832545
-0.1988195285 0.1829974101
-0.1898555044 -0.0124685458
-0.1986850971 0.1416646140
-0.2848289054 -0.2528647095
-0.2005115898 -0.0393596437
-0.2494184916 0.0837589053
-0.2581248101 -0.1933605178
-0.2037693717 -0.0981964932
-0.2657950246 0.1579880913
-0.2836303975 -0.1373896785
-0.3263762576 0.0024020360
-0.2516020238 -0.1729476434
-0.2668559365 0.2021217155
-0.1488165275 -0.1433117391
-0.3117689485 0.1481295797
-0.1916017474 -0.0470125500
-0.1837073322 -0.1651172232
-0.1846329146 0.0951703854
-0.2477763380 -0.3371851828
-0.2372589093 -0.1362236859
-0.3372625028 -0.0237456660
-0.2022492097 0.0451505103
-0.2303591820 0.1604864257
-0.1676250064 -0.1445905174
-0.2441710260 0.1115319564
-0.2922637463 0.0127547112
-0.1825258532 0.1254524647
-0.2408549168 -0.0656176746
-0.2395190381 -0.2607953334
-0.2028976332 0.1902382232
-0.2680053937 0.0659929443
-0.2915636902 0.0119950640
-0.2384872508 -0.2086726385
-0.2882349348 0.1296201566
-0.2228404564 0.1391985316
-0.3205863969 0.1074505212
-0.2640261534 -0.0200196993
-0.2728781399 0.2139176752
-0.1855223696 0.1153163728
-0.2877936291 -0.2683642410
-0.1877018245 0.1000778053
-0.2159701548 0.2560161412
-0.1900633242 0.2329010621
-0.1993713542 0.1729966797
-0.2158155285 -0.2165759465
-0.1760124330 -0.1602486411
-0.2829193431 -0.1794884051
-0.1914046656 -0.1231664631
-0.2133420207 -0.1361382817
-0.2916177547 -0.1799580927
-0.2330674053 -0.0068895342
-0.2141770774 -0.0004063878
-0.2166693875 0.0693617724
-0.2426872380 -0.2106885162
-0.2294003027 0.2938353069
-0.2316216150 0.0239202947
-0.2202925185 -0.1848103114
-0.3226263591 0.0311585204
-0.2424210514 0.0989506340
-0.1602688605 -0.2565162535
-0.2870818634 -0.0689206140
-0.2254968052 0.0776211750
-0.1834988041 -0.0994691610
-0.2348368779 -0.0284151087
-0.3054261628 -0.0817734740
-0.2323894865 -0.1622440967
-0.1625540754 -0.2030583002
-0.2352647133 0.0082212912
-0.2667100026 -0.1725119488
-0.2148305737 -0.1175336471
-0.2849365715 0.2219114280
-0.2616143196 -0.0194504391
-0.1506472633 -0.2149106706
-0.2973734652 0.2452118325
-0.2406721782 0.2198010293
-0.2013933576 -0.0364663629
-0.1420112818 0.1895037415
-0.2745467421 -0.1171830188
-0.2423112691 -0.0198244604
-0.2883642974 0.1098478457
-0.2658392730 0.1895669344
-0.3124942442 -0.2253161041
-0.2780751293 -0.0778537112
-0.2039690476 -0.1436707276
-0.1475677662 -0.1863195655
-0.2761995557 0.2312178338
-0.2546963659 -0.3858716684
-0.2706593756 0.2307930905
-0.2223771424 -0.0224668652
-0.2234828253 0.0249293020
-0.2603832349 0.0730436428
-0.1799889883 -0.2305701967
-0.1957830453 0.1382535477
-0.2598460976 -0.1678329013
-0.2329741510 0.1391464202
-0.1790338081 0.0100380621
-0.2422951594 -0.0755449731
-0.1384677236 0.0870780830
-0.2206888339 0.0443348385
-0.2546353035 0.1061474804
-0.2384368038 0.1229370557
-0.2003741296 -0.0411198604
-0.1251902784 0.1837299812
-0.2940179879 0.2304036514
-0.2710925332 -0.2970965094
-0.2956369710 -0.0109534694
-0.2027950387 -0.0110593070
-0.1544712241 -0.1786748159
-0.2460641606 0.0964719908
-0.1984137735 0.0600626654
-0.2428816351 0.3485432122
-0.2897890841 0.0156769109
-0.1950643951 -0.2379660337
-0.2663136950 0.0345719488
-0.2362921795 0.1448946989
-0.1837143047 0.0473581001
-0.2053963217 0.0809582099
-0.2364459737 -0.2758036814
-0.2406237124 0.1388532314
-0.2375739316 0.2436117749
-0.1487785474 0.1363286383
-0.1633687133 -0.0084451183
-0.2301235985 -0.0335699224
-0.2288149425 0.1470497934
-0.1953743170 -0.0166476131
-0.2831222016 -0.2175178251
-0.2225909544 -0.2918932599
-0.2624027363 -0.3617709267
-0.2211871828 -0.2261710219
-0.2018688729 -0.1267556261
-0.2516855020 -0.0601407563
-0.2539042150 0.1193356718
-0.1667283167 -0.1915153459
-0.2753390674 0.2873889437
-0.2012552508 0.0297590032
-0.1764536217 0.1298474595
-0.2851583738 0.0105312686
-0.2508873571 0.1629979513
-0.2023839484 0.2497594328
-0.2454425443 0.1723862095
-0.2423039290 0.1866047551
-0.1493587620 -0.2946748386
-0.1999408520 -0.0219307052
-0.2609670616 -0.2195541908
-0.1683472578 0.2722637150
-0.3049426528 0.0410393761
-0.1961682693 0.0030957220
-0.2316131416 0.1846627827
-0.2557456570 0.1025173368
-0.2727480199 -0.3268942902
-0.2403487317 0.0224265347
-0.2263865399 0.0999715654
-0.2544132795 0.0180928464
-0.2046487149 -0.0432054815
-0.2753973303 0.0822027040
-0.3199086362 -0.0123462891
-0.2602716470 -0.2001150235
-0.1843321583 0.0501237192
-0.2129775709 -0.1494034818
-0.3090304100 0.1874414166
-0.2144681079 0.1344656512
-0.1282899682 0.0423584180
-0.2388860876 -0.0134469643
-0.3326494713 -0.2203138412
-0.2573421756 -0.1989990620
-0.3144320726 -0.0714326060
-0.2568195368 -0.0139655337
-0.3265369120 0.1195293191
-0.1752796241 -0.0148012080
-0.2714517410 -0.3136302400
-0.1937964014 -0.0696247146
-0.2764134300 0.1049729258
-0.2351276691 0.1135495029
-0.2270223076 -0.0109065201
-0.2625679098 -0.0643263289
-0.3292605181 -0.0095196098
-0.2365636472 -0.1819991148
-0.2972852406 -0.0635348124
-0.2385337790 -0.2069753999
-0.1754871944 -0.2264500951
-0.2347160263 0.1874769575
-0.2482459085 0.1012714755
-0.2558592154 -0.0798629206
-0.2171457896 -0.0036611375
-0.2489215497 0.0060759029
-0.1560566517 -0.0662153911
-0.1572654830 0.0251696782
-0.3437672672 0.0422626853
-0.2054682704 -0.0773086233
-0.2594307543 0.1927909412
-0.2561513936 0.1700185353
-0.2488312099 0.2096638387
-0.2433477354 0.0492670989
-0.1204844334 -0.0408476285
-0.1655272863 0.0565575376
-0.1813346674 0.0304297704
-0.1954685416 0.2334899096
-0.1726099046 0.0039958919
-0.2510753996 0.2262538937
-0.2100429527 0.2070281832
-0.2623647161 0.0797695854
-0.2212915767 -0.0998606658
-0.1971486246 -0.1374873457
-0.2352486410 0.0184929147
-0.2061573078 0.3300167566
-0.2796097786 -0.0876707156
-0.2760986228 -0.0666590608
-0.2776444859 -0.0247940552
-0.1500205741 0.1732940328
